version,dimension,key1,key2,pid,pstatus,trial,rt,attempt,correct,block,stimulus
task-27ts,valence,NA,cold_right,1668115,complete,85,392.585,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,85,1097.182,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,86,606.67,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,86,1097.178,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,87,1115.55,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,87,1097.157,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,88,493.785,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,88,1097.164,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,89,620,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,89,1097.141,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,90,633.39,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,90,1097.216,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,91,1100.53,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,91,1097.168,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,92,711.545,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,92,1097.222,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,93,621.555,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,93,1097.178,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,94,627.915,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,94,1097.173,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,95,580.97,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,95,1097.168,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,96,932.225,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,96,1097.176,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,97,1060.78,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,97,1097.227,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,98,909.495,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,98,1096.956,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,99,625.64,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,99,1097.175,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,100,1230.115,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,100,1097.162,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,101,1159.515,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,101,1097.193,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,102,887.82,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,102,1097.179,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,103,887.125,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,103,1097.135,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,104,632.265,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,104,1097.199,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,105,698.765,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,105,1097.175,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,106,737.86,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,106,1097.169,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,107,420.06,1,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,107,881.39,2,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,107,1097.175,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,108,750.155,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,108,1097.188,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,109,859.96,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,109,1097.182,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,110,4480.155,1,1,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,110,1097.146,NA,0,6,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,111,2227.76,1,1,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,111,1097.209,NA,0,6,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,112,1082.57,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,112,1097.18,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,113,835.625,1,1,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,113,1097.154,NA,0,6,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,114,898.285,1,1,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,114,1097.028,NA,0,6,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,7,31136.73,NA,0,NA,
task-27ts,valence,NA,cold_right,1668115,complete,7,694.409,NA,0,NA,
task-27ts,valence,NA,cold_right,1668115,complete,115,2212.535,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,115,1097.139,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,116,2073.375,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,116,1097.157,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,117,2437.05,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,117,1097.203,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,118,1271.445,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,118,1097.148,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,119,686.035,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,119,1097.157,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,120,601.985,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,120,1097.132,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,121,563.13,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,121,1097.175,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,122,1131.665,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,122,1097.157,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,123,4489.045,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,123,1097.151,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,124,511.98,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,124,1097.184,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,125,425.985,1,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,125,871.88,2,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,125,1097.153,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,126,628.42,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,126,1097.155,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,127,512.44,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,127,1097.174,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,128,646.255,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,128,1097.164,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,129,3416.805,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,129,1097.191,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,130,2739.54,1,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,130,3251.73,2,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,130,1097.198,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,131,1466.09,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,131,1097.176,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,132,856.665,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,132,1097.203,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,133,656.48,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,133,1097.204,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,134,529.1,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,134,1097.148,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,135,1059.695,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,135,1097.068,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,136,679.605,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,136,1097.177,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,137,1053.705,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,137,1097.171,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,138,876.775,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,138,1097.177,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,139,723.24,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,139,1097.145,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,140,1112.12,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,140,1097.193,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,141,685.77,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,141,1097.167,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,142,856.135,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,142,1097.139,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,143,1063.06,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,143,1097.197,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,144,1723.095,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,144,1097.157,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,145,1447.97,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,145,1097.177,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,146,1669.61,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,146,1097.154,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,147,2003.655,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,147,1097.135,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,148,774.935,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,148,1097.168,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,149,845.955,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,149,1097.174,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,150,718.795,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,150,1097.181,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,151,1906.26,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,151,1097.197,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,152,1890.24,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,152,1097.167,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,153,1468.955,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,153,1097.177,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,154,1051.625,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,154,1097.157,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,155,544.06,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,155,1097.173,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,156,2316.8,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,156,1097.285,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,157,1041.435,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,157,1097.152,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,158,3267.135,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,158,1097.166,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,159,1332.435,1,1,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,159,1097.116,NA,0,7,cold.png
task-27ts,valence,NA,cold_right,1668115,complete,160,979.2,1,1,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,160,1097.161,NA,0,7,unhappy.png
task-27ts,valence,NA,cold_right,1668115,complete,161,4625.925,1,1,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,161,1097.153,NA,0,7,happy.png
task-27ts,valence,NA,cold_right,1668115,complete,162,765.02,1,1,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,162,1097.025,NA,0,7,hot.png
task-27ts,valence,NA,cold_right,1668115,complete,END TASK,412475,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,BEGIN TASK,,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,1,15103.03,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,1,700.718,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,1,1248.48,1,1,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,1,1101.145,NA,0,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,2,1147.42,1,1,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,2,1101.07,NA,0,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,3,574.07,1,1,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,3,1101.169,NA,0,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,4,507.115,1,1,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,4,1101.198,NA,0,1,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,5,421.52,1,1,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,5,1101.134,NA,0,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,6,664.54,1,1,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,6,1101.136,NA,0,1,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,2,2238.59,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,2,700.657,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,7,784.925,1,1,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,7,1101.063,NA,0,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,8,651.445,1,1,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,8,1101.193,NA,0,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,9,614.905,1,1,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,9,1101.133,NA,0,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,10,524.325,1,1,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,10,1101.051,NA,0,2,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,11,560.6,1,1,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,11,1101.136,NA,0,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,12,570.43,1,1,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,12,1101.202,NA,0,2,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,3,3165.895,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,3,700.807,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,13,1815.78,1,1,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,13,1101.096,NA,0,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,14,936.455,1,1,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,14,1101.113,NA,0,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,15,632.815,1,1,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,15,1100.971,NA,0,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,16,584.3,1,1,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,16,1101.081,NA,0,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,17,588.005,1,1,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,17,1101.012,NA,0,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,18,716.305,1,1,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,18,1101.12,NA,0,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,19,680.9,1,1,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,19,1101.074,NA,0,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,20,652.88,1,1,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,20,1101.113,NA,0,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,21,638.75,1,1,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,21,1100.973,NA,0,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,22,1213.83,1,1,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,22,1101.061,NA,0,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,23,756.235,1,1,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,23,1101.093,NA,0,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,24,468.4,1,1,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,24,1101.067,NA,0,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,25,823.475,1,1,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,25,1101.211,NA,0,3,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,26,1085.985,1,1,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,26,1101.124,NA,0,3,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,27,601.8,1,1,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,27,1101.023,NA,0,3,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,28,661.275,1,0,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,28,1117.31,2,1,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,28,1117.79,NA,0,3,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,4,4723.945,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,4,700.75,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,29,679.045,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,29,1101.095,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,30,2023.43,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,30,1101.119,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,31,485.94,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,31,1101.09,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,32,470.79,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,32,1100.951,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,33,628.18,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,33,1101.234,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,34,2057.195,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,34,1101.169,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,35,771.635,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,35,1101.119,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,36,512.44,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,36,1101.075,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,37,422.545,1,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,37,941.97,2,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,37,1101.065,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,38,684.02,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,38,1101.125,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,39,993.665,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,39,1101.046,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,40,462.015,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,40,1101.021,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,41,557.1,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,41,1101.101,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,42,805.17,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,42,1101.069,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,43,765.765,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,43,1101.096,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,44,825.48,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,44,1101.208,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,45,483.915,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,45,1104.512,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,46,700.79,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,46,1101.105,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,47,1815.37,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,47,1101.097,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,48,518.255,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,48,1101.064,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,49,2194.345,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,49,1101.012,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,50,1202.105,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,50,1101.125,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,51,794.285,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,51,1101.128,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,52,986.93,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,52,1101.088,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,53,847.665,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,53,1101.03,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,54,787.265,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,54,1101.102,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,55,859.01,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,55,1101.176,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,56,558.365,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,56,1101.02,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,57,635.865,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,57,1101.083,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,58,562.7,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,58,1101.08,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,59,641.82,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,59,1101.074,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,60,689.16,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,60,1101.093,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,61,625.165,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,61,1101.125,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,62,622.925,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,62,1101.075,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,63,1088.33,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,63,1101.105,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,64,667.915,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,64,1101.09,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,65,455.47,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,65,1101.128,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,66,597.99,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,66,1101.013,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,67,1770.14,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,67,1101.074,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,68,525.59,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,68,1101.071,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,69,551.36,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,69,1101.21,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,70,528.465,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,70,1100.728,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,71,593.185,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,71,1101.187,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,72,718.115,1,1,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,72,1101.087,NA,0,4,cold.png
task-27ts,valence,NA,cold_right,1668119,complete,73,904.745,1,1,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,73,1101.087,NA,0,4,happy.png
task-27ts,valence,NA,cold_right,1668119,complete,74,1082.635,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,74,1101.131,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,75,1122.905,1,1,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,75,1101.159,NA,0,4,unhappy.png
task-27ts,valence,NA,cold_right,1668119,complete,76,872.505,1,1,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,76,1101.05,NA,0,4,hot.png
task-27ts,valence,NA,cold_right,1668119,complete,5,16897.37,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,5,700.636,NA,0,NA,
task-27ts,valence,NA,cold_right,1668119,complete,77,1047.125,1,1,5,happy.png
